ticker,cik,report_url
eocw-wt,0001843862,https://www.sec.gov/Archives/edgar/data/0001843862/000119312523071619/d441952d10k.htm
fiiso,0000862831,https://www.sec.gov/Archives/edgar/data/0000862831/000095017024030754/fisi-20231231.htm
finmu,0001823855,https://www.sec.gov/Archives/edgar/data/0001823855/000119312522091728/d334518d10k.htm
fitbo,0000035527,https://www.sec.gov/Archives/edgar/data/0000035527/000003552724000088/fitb-20231231.htm
fitbp,0000035527,https://www.sec.gov/Archives/edgar/data/0000035527/000003552724000088/fitb-20231231.htm
fiacu,0001854480,https://www.sec.gov/Archives/edgar/data/0001854480/000114036124018430/ef20015275_10k.htm
fiacw,0001854480,https://www.sec.gov/Archives/edgar/data/0001854480/000114036124018430/ef20015275_10k.htm
ficvu,0001855693,https://www.sec.gov/Archives/edgar/data/0001855693/000141057823000541/ficvu-20221231x10k.htm
ficvw,0001855693,https://www.sec.gov/Archives/edgar/data/0001855693/000141057823000541/ficvu-20221231x10k.htm
flfvr,0001912582,https://www.sec.gov/Archives/edgar/data/0001912582/000121390024020453/ea0200850-10k_feutune.htm
flfvu,0001912582,https://www.sec.gov/Archives/edgar/data/0001912582/000121390024020453/ea0200850-10k_feutune.htm
flfvw,0001912582,https://www.sec.gov/Archives/edgar/data/0001912582/000121390024020453/ea0200850-10k_feutune.htm
flme-un,0001831481,https://www.sec.gov/Archives/edgar/data/0001831481/000119312524080879/d11434d10k.htm
flme-wt,0001831481,https://www.sec.gov/Archives/edgar/data/0001831481/000119312524080879/d11434d10k.htm
flrap,0001124198,https://www.sec.gov/Archives/edgar/data/0001124198/000162828024005451/flr-20231231.htm
flacu,0001828326,https://www.sec.gov/Archives/edgar/data/0001828326/000119312522085304/d334313d10k.htm
flacw,0001828326,https://www.sec.gov/Archives/edgar/data/0001828326/000119312522085304/d334313d10k.htm
ffiew,0001805521,https://www.sec.gov/Archives/edgar/data/0001805521/000162828024025420/ffie-20231231.htm
fgfpp,0001591890,https://www.sec.gov/Archives/edgar/data/0001591890/000149315224009954/form10-k.htm
fgbip,0001408534,https://www.sec.gov/Archives/edgar/data/0001408534/000140853424000021/fgbi-20231231.htm
fhltw,0001851182,https://www.sec.gov/Archives/edgar/data/0001851182/000141057824000237/fhltu-20231231x10k.htm
fhn-pb,0000036966,https://www.sec.gov/Archives/edgar/data/0000036966/000003696624000015/fhn-20231231.htm
fhn-pc,0000036966,https://www.sec.gov/Archives/edgar/data/0000036966/000003696624000015/fhn-20231231.htm
fhn-pd,0000036966,https://www.sec.gov/Archives/edgar/data/0000036966/000003696624000015/fhn-20231231.htm
fhn-pe,0000036966,https://www.sec.gov/Archives/edgar/data/0000036966/000003696624000015/fhn-20231231.htm
fhn-pf,0000036966,https://www.sec.gov/Archives/edgar/data/0000036966/000003696624000015/fhn-20231231.htm
fgmcu,0001906133,https://www.sec.gov/Archives/edgar/data/0001906133/000147793224002244/icct_10k.htm
fgmcw,0001906133,https://www.sec.gov/Archives/edgar/data/0001906133/000147793224002244/icct_10k.htm
fgiww,0001864943,https://www.sec.gov/Archives/edgar/data/0001864943/000155837024003958/fgi-20231231x10k.htm
fexdr,0001852407,https://www.sec.gov/Archives/edgar/data/0001852407/000119312523108202/d456943d10k.htm
fexdw,0001852407,https://www.sec.gov/Archives/edgar/data/0001852407/000119312523108202/d456943d10k.htm
fazew,0001839360,https://www.sec.gov/Archives/edgar/data/0001839360/000121390023027160/f10k2022_fazeholdingsinc.htm
fbrt-pe,0001562528,https://www.sec.gov/Archives/edgar/data/0001562528/000156252824000008/bsprt-20231231.htm
fatbp,0001705012,https://www.sec.gov/Archives/edgar/data/0001705012/000162828024010647/fat-20231231.htm
fatbw,0001705012,https://www.sec.gov/Archives/edgar/data/0001705012/000162828024010647/fat-20231231.htm
fbds,0000926844,https://www.sec.gov/Archives/edgar/data/0000926844/000182912624000716/fussbrands_10k.htm
fath-wt,0001836176,https://www.sec.gov/Archives/edgar/data/0001836176/000095017024044851/fath-20231231.htm
fatpu,0001865045,https://www.sec.gov/Archives/edgar/data/0001865045/000182912623002008/fatprojects_10k.htm
fatpw,0001865045,https://www.sec.gov/Archives/edgar/data/0001865045/000182912623002008/fatprojects_10k.htm
fcnco,0000798941,https://www.sec.gov/Archives/edgar/data/0000798941/000079894124000018/fcnca-20231231.htm
fcncp,0000798941,https://www.sec.gov/Archives/edgar/data/0000798941/000079894124000018/fcnca-20231231.htm
fcax-un,0001823733,https://www.sec.gov/Archives/edgar/data/0001823733/000182373322000004/fcax-20211231.htm
fcax-wt,0001823733,https://www.sec.gov/Archives/edgar/data/0001823733/000182373322000004/fcax-20211231.htm
fcelb,0000886128,https://www.sec.gov/Archives/edgar/data/0000886128/000155837023019892/fcel-20231031x10k.htm
fcrx,0001464963,https://www.sec.gov/Archives/edgar/data/0001464963/000156459022008559/tcrd-10k_20211231.htm
faca-un,0001839550,https://www.sec.gov/Archives/edgar/data/0001839550/000114036122014279/brhc10035211_10k.htm
faca-wt,0001839550,https://www.sec.gov/Archives/edgar/data/0001839550/000114036122014279/brhc10035211_10k.htm
fact-un,0001838987,https://www.sec.gov/Archives/edgar/data/0001838987/000121390024028747/ea0201914-10k_complete.htm
fact-wt,0001838987,https://www.sec.gov/Archives/edgar/data/0001838987/000121390024028747/ea0201914-10k_complete.htm
clnnw,0001822791,https://www.sec.gov/Archives/edgar/data/0001822791/000143774924007542/clnn20231231_10k.htm
cloer,0001849058,https://www.sec.gov/Archives/edgar/data/0001849058/000121390024024903/ea0201454-10k_clover.htm
cloeu,0001849058,https://www.sec.gov/Archives/edgar/data/0001849058/000121390024024903/ea0201454-10k_clover.htm
clinr,0001883984,https://www.sec.gov/Archives/edgar/data/0001883984/000121390024033052/ea0203655-10k_alternus.htm
clinu,0001883984,https://www.sec.gov/Archives/edgar/data/0001883984/000121390024033052/ea0203655-10k_alternus.htm
clinw,0001883984,https://www.sec.gov/Archives/edgar/data/0001883984/000121390024033052/ea0203655-10k_alternus.htm
clim-un,0001835713,https://www.sec.gov/Archives/edgar/data/0001835713/000121390022008268/f10k2021_climatereal2.htm
clim-wt,0001835713,https://www.sec.gov/Archives/edgar/data/0001835713/000121390022008268/f10k2021_climatereal2.htm
cldt-pa,0001476045,https://www.sec.gov/Archives/edgar/data/0001476045/000147604524000019/cldt-20231231.htm
clrcr,0001903392,https://www.sec.gov/Archives/edgar/data/0001903392/000121390024023601/ea0201612-10k_climate.htm
clrcu,0001903392,https://www.sec.gov/Archives/edgar/data/0001903392/000121390024023601/ea0201612-10k_climate.htm
clrcw,0001903392,https://www.sec.gov/Archives/edgar/data/0001903392/000121390024023601/ea0201612-10k_climate.htm
clrmu,0001831937,https://www.sec.gov/Archives/edgar/data/0001831937/000121390022020144/f10k2021_clarimacq.htm
clrmw,0001831937,https://www.sec.gov/Archives/edgar/data/0001831937/000121390022020144/f10k2021_clarimacq.htm
cmcau,0001865248,https://www.sec.gov/Archives/edgar/data/0001865248/000110465923081270/cmca-20220331x10k.htm
cmaxw,0001813914,https://www.sec.gov/Archives/edgar/data/0001813914/000095017024032506/cmax-20231231.htm
clvt-pa,0001764046,https://www.sec.gov/Archives/edgar/data/0001764046/000176404624000016/clvt-20231231.htm
clvrw,0001819615,https://www.sec.gov/Archives/edgar/data/0001819615/000181961524000031/clvr-20231231.htm
cnglu,0001867443,https://www.sec.gov/Archives/edgar/data/0001867443/000149315224014877/form10-k.htm
cnglw,0001867443,https://www.sec.gov/Archives/edgar/data/0001867443/000149315224014877/form10-k.htm
cnfrl,0001502292,https://www.sec.gov/Archives/edgar/data/0001502292/000095017024039426/cnfr-20231231.htm
cndb-un,0001851961,https://www.sec.gov/Archives/edgar/data/0001851961/000141057824000166/cndb-20231231x10k.htm
cndb-wt,0001851961,https://www.sec.gov/Archives/edgar/data/0001851961/000141057824000166/cndb-20231231x10k.htm
cnd-un,0001824301,https://www.sec.gov/Archives/edgar/data/0001824301/000121390022010626/f10k2021_concordacquis.htm
cnd-wt,0001824301,https://www.sec.gov/Archives/edgar/data/0001824301/000121390022010626/f10k2021_concordacquis.htm
cnda-un,0001851959,https://www.sec.gov/Archives/edgar/data/0001851959/000141057824000116/cnda-20231231x10k.htm
cnda-wt,0001851959,https://www.sec.gov/Archives/edgar/data/0001851959/000141057824000116/cnda-20231231x10k.htm
cmraw,0001907685,https://www.sec.gov/Archives/edgar/data/0001907685/000095017023008654/cmra-20221231.htm
cmsc,0000811156,https://www.sec.gov/Archives/edgar/data/0000811156/000081115624000044/cms-20231231.htm
cmsd,0000811156,https://www.sec.gov/Archives/edgar/data/0000811156/000081115624000044/cms-20231231.htm
cms-pc,0000811156,https://www.sec.gov/Archives/edgar/data/0000811156/000081115624000044/cms-20231231.htm
cmpow,0001823144,https://www.sec.gov/Archives/edgar/data/0001823144/000182314424000002/cmpo-20231231.htm
cnobp,0000712771,https://www.sec.gov/Archives/edgar/data/0000712771/000143774924005370/cnob20231231_10k.htm
cno-pa,0001224608,https://www.sec.gov/Archives/edgar/data/0001224608/000122460824000009/cno-20231231.htm
cntqu,0001847986,https://www.sec.gov/Archives/edgar/data/0001847986/000149315224014831/form10-k.htm
cntqw,0001847986,https://www.sec.gov/Archives/edgar/data/0001847986/000149315224014831/form10-k.htm
cntww,0001704715,https://www.sec.gov/Archives/edgar/data/0001704715/000170471524000028/amr-20231231.htm
codi-pc,0001345126,https://www.sec.gov/Archives/edgar/data/0001345126/000134512624000016/codi-20231231.htm
cof-pi,0000927628,https://www.sec.gov/Archives/edgar/data/0000927628/000092762824000094/cof-20231231.htm
cof-pj,0000927628,https://www.sec.gov/Archives/edgar/data/0000927628/000092762824000094/cof-20231231.htm
cof-pk,0000927628,https://www.sec.gov/Archives/edgar/data/0000927628/000092762824000094/cof-20231231.htm
cof-pl,0000927628,https://www.sec.gov/Archives/edgar/data/0000927628/000092762824000094/cof-20231231.htm
cof-pn,0000927628,https://www.sec.gov/Archives/edgar/data/0000927628/000092762824000094/cof-20231231.htm
comsp,0001178727,https://www.sec.gov/Archives/edgar/data/0001178727/000121390023093792/f10k2022_comsover.htm
comsw,0001178727,https://www.sec.gov/Archives/edgar/data/0001178727/000121390023093792/f10k2022_comsover.htm
coliu,0001829615,https://www.sec.gov/Archives/edgar/data/0001829615/000121390022010102/f10k2021_colicityinc.htm
coliw,0001829615,https://www.sec.gov/Archives/edgar/data/0001829615/000121390022010102/f10k2021_colicityinc.htm
corn,0001471824,https://www.sec.gov/Archives/edgar/data/0001471824/000143774924006069/tags20231231_10k.htm
coolu,0001829953,https://www.sec.gov/Archives/edgar/data/0001829953/000119312524083610/d584881d10k.htm
coolw,0001829953,https://www.sec.gov/Archives/edgar/data/0001829953/000119312524083610/d584881d10k.htm
conxw,0001823000,https://www.sec.gov/Archives/edgar/data/0001823000/000110465924040673/conxu-20231231x10k.htm
corzw,0001839341,https://www.sec.gov/Archives/edgar/data/0001839341/000162828024010682/core-20231231.htm
cors-un,0001842659,https://www.sec.gov/Archives/edgar/data/0001842659/000114036123014818/brhc10050275_10k.htm
cors-wt,0001842659,https://www.sec.gov/Archives/edgar/data/0001842659/000114036123014818/brhc10050275_10k.htm
covau,0001837160,https://www.sec.gov/Archives/edgar/data/0001837160/000121390022014873/f10k2021_covaacquisition.htm
covaw,0001837160,https://www.sec.gov/Archives/edgar/data/0001837160/000121390022014873/f10k2021_covaacquisition.htm
c-pk,0000831001,https://www.sec.gov/Archives/edgar/data/0000831001/000083100124000033/c-20231231.htm
c-pn,0000831001,https://www.sec.gov/Archives/edgar/data/0000831001/000083100124000033/c-20231231.htm
cpptl,0001837671,https://www.sec.gov/Archives/edgar/data/0001837671/000183767124000015/cpt-20231231.htm
cpaqu,0001873964,https://www.sec.gov/Archives/edgar/data/0001873964/000173112222000618/e3645_10-k.htm
cpaqw,0001873964,https://www.sec.gov/Archives/edgar/data/0001873964/000173112222000618/e3645_10-k.htm
cpaau,0001841137,https://www.sec.gov/Archives/edgar/data/0001841137/000121390023024703/f10k2022_conyerspark3.htm
cpaaw,0001841137,https://www.sec.gov/Archives/edgar/data/0001841137/000121390023024703/f10k2022_conyerspark3.htm
cper,0001479247,https://www.sec.gov/Archives/edgar/data/0001479247/000141057824000104/usci-20231231x10k.htm
cparu,0001848410,https://www.sec.gov/Archives/edgar/data/0001848410/000110465922038180/cpar-20211231x10k.htm
cparw,0001848410,https://www.sec.gov/Archives/edgar/data/0001848410/000110465922038180/cpar-20211231x10k.htm
cownl,0001466538,https://www.sec.gov/Archives/edgar/data/0001466538/000146653823000018/cown-20221231.htm
ctaqw,0001823634,https://www.sec.gov/Archives/edgar/data/0001823634/000119312522086629/d312953d10k.htm
csta-un,0001834032,https://www.sec.gov/Archives/edgar/data/0001834032/000121390024028020/ea0202573-10k_constell1.htm
csta-wt,0001834032,https://www.sec.gov/Archives/edgar/data/0001834032/000121390024028020/ea0202573-10k_constell1.htm
cslmu,0001875493,https://www.sec.gov/Archives/edgar/data/0001875493/000119312524083559/d155784d10k.htm
cssel,0001679063,https://www.sec.gov/Archives/edgar/data/0001679063/000155837024005371/csse-20231231x10k.htm
cssen,0001679063,https://www.sec.gov/Archives/edgar/data/0001679063/000155837024005371/csse-20231231x10k.htm
csr-pc,0000798359,https://www.sec.gov/Archives/edgar/data/0000798359/000079835924000019/csr-20231231.htm
crxtw,0001817944,https://www.sec.gov/Archives/edgar/data/0001817944/000119312522092120/d288074d10k.htm
crxwq,0001817944,https://www.sec.gov/Archives/edgar/data/0001817944/000119312522092120/d288074d10k.htm
crznu,0001844635,https://www.sec.gov/Archives/edgar/data/0001844635/000141057823000605/crznu-20221231x10k.htm
crznw,0001844635,https://www.sec.gov/Archives/edgar/data/0001844635/000141057823000605/crznu-20221231x10k.htm
crtdw,0001357671,https://www.sec.gov/Archives/edgar/data/0001357671/000121390023030833/f10k2022_creatdinc.htm
cru-un,0001825497,https://www.sec.gov/Archives/edgar/data/0001825497/000119312522091804/d340241d10k.htm
cru-wt,0001825497,https://www.sec.gov/Archives/edgar/data/0001825497/000119312522091804/d340241d10k.htm
crcqw,0001609253,https://www.sec.gov/Archives/edgar/data/0001609253/000160925324000043/crc-20231231.htm
cptnw,0001498233,https://www.sec.gov/Archives/edgar/data/0001498233/000149823324000021/gcac-20231231.htm
cpuh-un,0001828608,https://www.sec.gov/Archives/edgar/data/0001828608/000121390023026576/f10k2022_compute.htm
cpuh-wt,0001828608,https://www.sec.gov/Archives/edgar/data/0001828608/000121390023026576/f10k2022_compute.htm
cptk-un,0001827899,https://www.sec.gov/Archives/edgar/data/0001827899/000119312523132522/d468343d10k.htm
cptk-wt,0001827899,https://www.sec.gov/Archives/edgar/data/0001827899/000119312523132522/d468343d10k.htm
crhc-un,0001818212,https://www.sec.gov/Archives/edgar/data/0001818212/000121390022010068/f10k2021_cohnrobbin.htm
crhc-wt,0001818212,https://www.sec.gov/Archives/edgar/data/0001818212/000121390022010068/f10k2021_cohnrobbin.htm
crexw,0001356093,https://www.sec.gov/Archives/edgar/data/0001356093/000143774924008777/crex20231231_10k.htm
crecu,0001851230,https://www.sec.gov/Archives/edgar/data/0001851230/000121390023029962/f10k2022_cresceracap.htm
crecw,0001851230,https://www.sec.gov/Archives/edgar/data/0001851230/000121390023029962/f10k2022_cresceracap.htm
crlkp,0001059262,https://www.sec.gov/Archives/edgar/data/0001059262/000095017024021554/sp-20231231.htm
cxac-un,0001856242,https://www.sec.gov/Archives/edgar/data/0001856242/000119312523088179/d492962d10k.htm
cxac-wt,0001856242,https://www.sec.gov/Archives/edgar/data/0001856242/000119312523088179/d492962d10k.htm
ctdd,0000068622,https://www.sec.gov/Archives/edgar/data/0000068622/000006862224000005/lumn-20231231.htm
ctbb,0000068622,https://www.sec.gov/Archives/edgar/data/0000068622/000006862224000005/lumn-20231231.htm
ctlpp,0000896429,https://www.sec.gov/Archives/edgar/data/0000896429/000162828023032959/ctlp-20230630.htm
ctv-wt,0001835378,https://www.sec.gov/Archives/edgar/data/0001835378/000183537824000010/ctv-20231231.htm
cto-pa,0000023795,https://www.sec.gov/Archives/edgar/data/0000023795/000155837024001534/cto-20231231x10k.htm
ctos-wt,0001709682,https://www.sec.gov/Archives/edgar/data/0001709682/000170968224000010/ctos-20231231.htm
cubb,0001488813,https://www.sec.gov/Archives/edgar/data/0001488813/000148881324000010/cubi-20231231.htm
cuenw,0001424657,https://www.sec.gov/Archives/edgar/data/0001424657/000121390024032958/ea0202458-10k_cuentas.htm
curiw,0001776909,https://www.sec.gov/Archives/edgar/data/0001776909/000162828024012902/curi-20231231.htm
cvii-un,0001828248,https://www.sec.gov/Archives/edgar/data/0001828248/000141057824000414/cvii-20231231x10k.htm
cvii-wt,0001828248,https://www.sec.gov/Archives/edgar/data/0001828248/000141057824000414/cvii-20231231x10k.htm
decau,0001913577,https://www.sec.gov/Archives/edgar/data/0001913577/000121390024028809/ea0202021-10k_denalicap.htm
decaw,0001913577,https://www.sec.gov/Archives/edgar/data/0001913577/000121390024028809/ea0202021-10k_denalicap.htm
ddt,0000028917,https://www.sec.gov/Archives/edgar/data/0000028917/000002891724000011/dds-20240203x10k.htm
dc-wt,0001852353,https://www.sec.gov/Archives/edgar/data/0001852353/000106299324007319/form10k.htm
dcrdu,0001848959,https://www.sec.gov/Archives/edgar/data/0001848959/000156459022012256/dcrd-10k_20211231.htm
dcrdw,0001848959,https://www.sec.gov/Archives/edgar/data/0001848959/000156459022012256/dcrd-10k_20211231.htm
dhbcw,0001838176,https://www.sec.gov/Archives/edgar/data/0001838176/000141057822000469/dhbcu-20211231x10k.htm
dhacu,0001864531,https://www.sec.gov/Archives/edgar/data/0001864531/000110465924046607/dhacu-20231231x10k.htm
dhacw,0001864531,https://www.sec.gov/Archives/edgar/data/0001864531/000110465924046607/dhacu-20231231x10k.htm
dhcau,0001838163,https://www.sec.gov/Archives/edgar/data/0001838163/000119312524083577/d786732d10k.htm
dhcaw,0001838163,https://www.sec.gov/Archives/edgar/data/0001838163/000119312524083577/d786732d10k.htm
dhcni,0001075415,https://www.sec.gov/Archives/edgar/data/0001075415/000107541524000007/dhc-20231231.htm
dhcnl,0001075415,https://www.sec.gov/Archives/edgar/data/0001075415/000107541524000007/dhc-20231231.htm
dhhcu,0001830188,https://www.sec.gov/Archives/edgar/data/0001830188/000183018824000010/uhg-20231231.htm
dhhcw,0001830188,https://www.sec.gov/Archives/edgar/data/0001830188/000183018824000010/uhg-20231231.htm
dcgow,0001822359,https://www.sec.gov/Archives/edgar/data/0001822359/000182235924000016/dcgo-20231231.htm
dcp-pb,0001338065,https://www.sec.gov/Archives/edgar/data/0001338065/000133806523000007/dpm-20221231.htm
dcomp,0000846617,https://www.sec.gov/Archives/edgar/data/0000846617/000084661724000018/dcom-20231231x10k.htm
dbrg-ph,0001679688,https://www.sec.gov/Archives/edgar/data/0001679688/000167968824000021/dbrg-20231231.htm
dbrg-pi,0001679688,https://www.sec.gov/Archives/edgar/data/0001679688/000167968824000021/dbrg-20231231.htm
dbrg-pj,0001679688,https://www.sec.gov/Archives/edgar/data/0001679688/000167968824000021/dbrg-20231231.htm
daoou,0001870471,https://www.sec.gov/Archives/edgar/data/0001870471/000141057822000787/daoo-20211231x10k.htm
daoow,0001870471,https://www.sec.gov/Archives/edgar/data/0001870471/000141057822000787/daoo-20211231x10k.htm
davew,0001841408,https://www.sec.gov/Archives/edgar/data/0001841408/000095017024026024/dave-20231231.htm
datsw,0001648960,https://www.sec.gov/Archives/edgar/data/0001648960/000121390024027991/ea0202433-10k_datchat.htm
dbgiw,0001668010,https://www.sec.gov/Archives/edgar/data/0001668010/000110465924047365/dbgi-20231231x10k.htm
dlcau,0001831928,https://www.sec.gov/Archives/edgar/data/0001831928/000114036122012233/brhc10035845_10k.htm
dlcaw,0001831928,https://www.sec.gov/Archives/edgar/data/0001831928/000114036122012233/brhc10035845_10k.htm
dlr-pl,0001297996,https://www.sec.gov/Archives/edgar/data/0001297996/000155837024001575/dlr-20231231x10k.htm
divvz,0000825788,https://www.sec.gov/Archives/edgar/data/0000825788/000149315224012244/form10-k.htm
dkdcu,0001849380,https://www.sec.gov/Archives/edgar/data/0001849380/000149315224014092/form10-k.htm
dkdcw,0001849380,https://www.sec.gov/Archives/edgar/data/0001849380/000149315224014092/form10-k.htm
disau,0001838831,https://www.sec.gov/Archives/edgar/data/0001838831/000114036123018685/brhc10049995_10k.htm
disaw,0001838831,https://www.sec.gov/Archives/edgar/data/0001838831/000114036123018685/brhc10049995_10k.htm
dhr-pb,0000313616,https://www.sec.gov/Archives/edgar/data/0000313616/000031361624000052/dhr-20231231.htm
dilau,0001843608,https://www.sec.gov/Archives/edgar/data/0001843608/000141057822000530/dilau-20211231x10k.htm
dilaw,0001843608,https://www.sec.gov/Archives/edgar/data/0001843608/000141057822000530/dilau-20211231x10k.htm
dnz-un,0001830374,https://www.sec.gov/Archives/edgar/data/0001830374/000121390022019421/f10k2021_dandzmediaacq.htm
dnz-wt,0001830374,https://www.sec.gov/Archives/edgar/data/0001830374/000121390022019421/f10k2021_dandzmediaacq.htm
dms-wt,0001725134,https://www.sec.gov/Archives/edgar/data/0001725134/000162828024016708/dms-20231231.htm
dmaqr,0001857086,https://www.sec.gov/Archives/edgar/data/0001857086/000149315223019509/form10-k.htm
dmys-un,0001858327,https://www.sec.gov/Archives/edgar/data/0001858327/000119312523060184/d449497d10k.htm
dmys-wt,0001858327,https://www.sec.gov/Archives/edgar/data/0001858327/000119312523060184/d449497d10k.htm
dna-wt,0001830214,https://www.sec.gov/Archives/edgar/data/0001830214/000162828024008052/dna-20231231.htm
dpcsu,0001857803,https://www.sec.gov/Archives/edgar/data/0001857803/000114036124016612/ef20015349_10k.htm
dpcsw,0001857803,https://www.sec.gov/Archives/edgar/data/0001857803/000114036124016612/ef20015349_10k.htm
dnrrw,0000945764,https://www.sec.gov/Archives/edgar/data/0000945764/000094576423000028/den-20221231.htm
dodrw,0000949039,https://www.sec.gov/Archives/edgar/data/0000949039/000095017024022282/do-20231231.htm
doma-wt,0001722438,https://www.sec.gov/Archives/edgar/data/0001722438/000143774924010388/doma20221231c_10k.htm
dtb,0000936340,https://www.sec.gov/Archives/edgar/data/0000936340/000093634024000076/dte-20231231.htm
dtg,0000936340,https://www.sec.gov/Archives/edgar/data/0000936340/000093634024000076/dte-20231231.htm
drctw,0001880613,https://www.sec.gov/Archives/edgar/data/0001880613/000155837023006073/tmb-20221231x10k.htm
drayu,0001852771,https://www.sec.gov/Archives/edgar/data/0001852771/000110465922046438/drayu-20211231x10k.htm
drayw,0001852771,https://www.sec.gov/Archives/edgar/data/0001852771/000110465922046438/drayu-20211231x10k.htm
drh-pa,0001298946,https://www.sec.gov/Archives/edgar/data/0001298946/000129894624000011/drh-20231231.htm
drmaw,0001853816,https://www.sec.gov/Archives/edgar/data/0001853816/000165495424003501/drma_10k.htm
dsaq-wt,0001871745,https://www.sec.gov/Archives/edgar/data/0001871745/000119312524083603/d769609d10k.htm
eacpw,0001832765,https://www.sec.gov/Archives/edgar/data/0001832765/000141057823000625/eac-20221231x10k.htm
dx-pc,0000826675,https://www.sec.gov/Archives/edgar/data/0000826675/000082667524000011/dx-20231231.htm
duetu,0001890671,https://www.sec.gov/Archives/edgar/data/0001890671/000149315224012289/form10-k.htm
duetw,0001890671,https://www.sec.gov/Archives/edgar/data/0001890671/000149315224012289/form10-k.htm
dunew,0001817232,https://www.sec.gov/Archives/edgar/data/0001817232/000121390024028142/ea0202696-10k_global.htm
dukb,0001326160,https://www.sec.gov/Archives/edgar/data/0001326160/000132616024000037/duk-20231231.htm
dtstw,0001419951,https://www.sec.gov/Archives/edgar/data/0001419951/000173112224000526/e5506_10k.htm
dtrtu,0001865537,https://www.sec.gov/Archives/edgar/data/0001865537/000119312522092205/d311804d10k.htm
dtrtw,0001865537,https://www.sec.gov/Archives/edgar/data/0001865537/000119312522092205/d311804d10k.htm
dtocu,0001839998,https://www.sec.gov/Archives/edgar/data/0001839998/000183999824000021/aonc-20231231.htm
dtocw,0001839998,https://www.sec.gov/Archives/edgar/data/0001839998/000183999824000021/aonc-20231231.htm
dtp,0000936340,https://www.sec.gov/Archives/edgar/data/0000936340/000093634024000076/dte-20231231.htm
dwin-un,0001812360,https://www.sec.gov/Archives/edgar/data/0001812360/000121390024050377/ea0206840-10k_foxotech.htm
dwin-wt,0001812360,https://www.sec.gov/Archives/edgar/data/0001812360/000121390024050377/ea0206840-10k_foxotech.htm
dwacu,0001849635,https://www.sec.gov/Archives/edgar/data/0001849635/000114036124017011/ef20025355_10k.htm
dwacw,0001849635,https://www.sec.gov/Archives/edgar/data/0001849635/000114036124017011/ef20025355_10k.htm
efc-pa,0001411342,https://www.sec.gov/Archives/edgar/data/0001411342/000141134224000021/efc-20231231.htm
efc-pb,0001411342,https://www.sec.gov/Archives/edgar/data/0001411342/000141134224000021/efc-20231231.htm
efhtu,0001922858,https://www.sec.gov/Archives/edgar/data/0001922858/000121390024039311/ea0203686-10k_ecdauto.htm
efscp,0001025835,https://www.sec.gov/Archives/edgar/data/0001025835/000102583524000017/efsc-20231231.htm
eftrw,0001828522,https://www.sec.gov/Archives/edgar/data/0001828522/000095017024036169/eftr-20231231.htm
elat,0001739104,https://www.sec.gov/Archives/edgar/data/0001739104/000173910424000009/elan-20231231.htm
edtxw,0001817153,https://www.sec.gov/Archives/edgar/data/0001817153/000121390022059812/f10k2022_edtechxholding2.htm
edncw,0001864891,https://www.sec.gov/Archives/edgar/data/0001864891/000141057822000675/edncu-20211231x10k.htm
edblw,0001809750,https://www.sec.gov/Archives/edgar/data/0001809750/000147793224001638/edbl_10k.htm
ebrgf,0000895728,https://www.sec.gov/Archives/edgar/data/0000895728/000089572824000007/enb-20231231.htm
ebacu,0001841258,https://www.sec.gov/Archives/edgar/data/0001841258/000119312523051721/d425221d10k.htm
ebacw,0001841258,https://www.sec.gov/Archives/edgar/data/0001841258/000119312523051721/d425221d10k.htm
ebbgf,0000895728,https://www.sec.gov/Archives/edgar/data/0000895728/000089572824000007/enb-20231231.htm
ebgef,0000895728,https://www.sec.gov/Archives/edgar/data/0000895728/000089572824000007/enb-20231231.htm
rbot-wt,0001812173,https://www.sec.gov/Archives/edgar/data/0001812173/000121390024019594/ea0200707-10k_vicarious.htm
rcb,0001527590,https://www.sec.gov/Archives/edgar/data/0001527590/000155837024002034/rc-20231231x10k.htm
rcc,0001527590,https://www.sec.gov/Archives/edgar/data/0001527590/000155837024002034/rc-20231231x10k.htm
rcfa-wt,0001870143,https://www.sec.gov/Archives/edgar/data/0001870143/000121390024035065/ea0203274-10k_percept4.htm
rcacu,0001874218,https://www.sec.gov/Archives/edgar/data/0001874218/000110465923036742/rcac-20221231x10k.htm
rcacw,0001874218,https://www.sec.gov/Archives/edgar/data/0001874218/000110465923036742/rcac-20221231x10k.htm
rbt-wt,0001862068,https://www.sec.gov/Archives/edgar/data/0001862068/000143774924009871/rbt20231231_10k.htm
rca,0001527590,https://www.sec.gov/Archives/edgar/data/0001527590/000155837024002034/rc-20231231x10k.htm
rcrtw,0001462223,https://www.sec.gov/Archives/edgar/data/0001462223/000165495424004693/rcrt_10k.htm
rchgu,0001817786,https://www.sec.gov/Archives/edgar/data/0001817786/000141057822000680/rchg-20211231x10k.htm
rchgw,0001817786,https://www.sec.gov/Archives/edgar/data/0001817786/000141057822000680/rchg-20211231x10k.htm
rclfu,0001833498,https://www.sec.gov/Archives/edgar/data/0001833498/000121390024027863/ea0202419-10k_spectral.htm
rclfw,0001833498,https://www.sec.gov/Archives/edgar/data/0001833498/000121390024027863/ea0202419-10k_spectral.htm
rc-pc,0001527590,https://www.sec.gov/Archives/edgar/data/0001527590/000155837024002034/rc-20231231x10k.htm
